graph_name,nodes,edges,initial_crossings_neato
grafo6750.49.graphml,49,79,51
grafo6751.72.graphml,72,92,20
grafo6752.39.graphml,39,51,8
grafo6753.62.graphml,62,89,57
grafo6754.50.graphml,50,63,10
grafo6755.48.graphml,48,58,10
grafo6756.38.graphml,38,53,18
grafo6757.58.graphml,58,86,52
grafo6758.46.graphml,46,66,32
grafo6759.52.graphml,52,61,6
grafo676.11.graphml,11,10,0
grafo6760.54.graphml,54,68,10
grafo6761.78.graphml,78,105,64
grafo6762.34.graphml,34,44,7
grafo6763.40.graphml,40,60,26
grafo6764.94.graphml,94,118,49
grafo6765.68.graphml,68,82,21
grafo6766.85.graphml,85,111,44
grafo6767.53.graphml,53,73,30
grafo6768.50.graphml,50,62,17
grafo6769.61.graphml,61,83,41
grafo677.17.graphml,17,21,0
grafo6770.46.graphml,46,60,12
grafo6771.46.graphml,46,55,12
grafo6772.75.graphml,75,103,51
grafo6773.53.graphml,53,71,24
grafo6774.48.graphml,48,62,19
grafo6775.50.graphml,50,63,21
grafo6776.46.graphml,46,69,49
grafo6777.65.graphml,65,81,25
grafo6778.37.graphml,37,45,11
grafo6779.77.graphml,77,99,38
grafo678.17.graphml,17,25,3
grafo6780.50.graphml,50,70,36
grafo6781.47.graphml,47,66,23
grafo6782.46.graphml,46,68,26
grafo6783.38.graphml,38,45,5
grafo6784.55.graphml,55,72,23
grafo6785.37.graphml,37,53,12
grafo6786.45.graphml,45,68,43
grafo6787.47.graphml,47,57,10
grafo6788.55.graphml,55,60,6
grafo6789.55.graphml,55,60,6
grafo679.20.graphml,20,25,2
grafo6790.46.graphml,46,74,53
grafo6791.59.graphml,59,76,26
grafo6792.59.graphml,59,76,26
grafo6793.67.graphml,67,100,66
grafo6794.48.graphml,48,69,47
grafo6795.38.graphml,38,48,11
grafo6796.37.graphml,37,49,8
grafo6797.39.graphml,39,57,16
grafo6798.37.graphml,37,50,13
grafo6799.36.graphml,36,42,4
grafo680.37.graphml,37,44,1
grafo6800.53.graphml,53,69,34
grafo6801.55.graphml,55,78,35
grafo6802.74.graphml,74,99,51
grafo6803.61.graphml,61,87,38
grafo6804.48.graphml,48,59,21
grafo6805.62.graphml,62,75,16
grafo6806.83.graphml,83,109,60
grafo6807.38.graphml,38,50,17
grafo6808.39.graphml,39,45,4
grafo6809.46.graphml,46,71,44
grafo681.35.graphml,35,48,13
grafo6810.82.graphml,82,101,32
grafo6811.36.graphml,36,44,5
grafo6812.37.graphml,37,50,11
grafo6813.84.graphml,84,120,120
grafo6814.47.graphml,47,64,21
grafo6815.84.graphml,84,108,67
grafo6816.84.graphml,84,108,67
grafo6817.94.graphml,94,133,129
grafo6818.57.graphml,57,76,22
grafo6819.42.graphml,42,61,30
grafo682.16.graphml,16,18,1
grafo6820.46.graphml,46,55,4
grafo6821.47.graphml,47,68,36
grafo6822.47.graphml,47,56,3
grafo6823.47.graphml,47,61,14
grafo6824.38.graphml,38,49,9
grafo6825.35.graphml,35,44,8
grafo6826.36.graphml,36,43,3
grafo6827.53.graphml,53,69,20
grafo6828.47.graphml,47,81,89
grafo6829.67.graphml,67,89,52
grafo683.22.graphml,22,27,2
grafo6830.43.graphml,43,57,17
grafo6831.47.graphml,47,65,17
grafo6832.38.graphml,38,45,5
grafo6833.48.graphml,48,69,27
grafo6834.46.graphml,46,67,39
grafo6835.36.graphml,36,41,4
grafo6836.72.graphml,72,95,54
grafo6837.54.graphml,54,70,21
grafo6838.50.graphml,50,60,10
grafo6839.47.graphml,47,53,4
grafo684.12.graphml,12,17,1
grafo6840.58.graphml,58,73,15
grafo6841.43.graphml,43,56,23
grafo6842.57.graphml,57,74,16
grafo6843.43.graphml,43,58,23
grafo6844.41.graphml,41,53,13
grafo6845.40.graphml,40,49,8
grafo6846.51.graphml,51,71,29
grafo6847.37.graphml,37,47,8
grafo6848.39.graphml,39,52,7
grafo6849.82.graphml,82,104,32
grafo685.11.graphml,11,11,0
grafo6850.45.graphml,45,62,15
grafo6851.49.graphml,49,64,22
grafo6852.44.graphml,44,61,19
grafo6853.41.graphml,41,50,7
grafo6854.49.graphml,49,63,15
grafo6855.45.graphml,45,54,12
grafo6856.46.graphml,46,65,39
grafo6857.41.graphml,41,54,12
grafo6858.43.graphml,43,61,34
grafo6859.69.graphml,69,87,36
grafo686.23.graphml,23,25,2
grafo6860.44.graphml,44,60,18
grafo6861.40.graphml,40,47,4
grafo6862.47.graphml,47,64,25
grafo6863.40.graphml,40,59,32
grafo6864.55.graphml,55,75,18
grafo6865.42.graphml,42,52,10
grafo6866.44.graphml,44,59,13
grafo6867.45.graphml,45,73,73
grafo6868.80.graphml,80,111,78
grafo6869.43.graphml,43,57,14
grafo687.14.graphml,14,22,4
grafo6870.44.graphml,44,64,27
grafo6871.54.graphml,54,76,32
grafo6872.54.graphml,54,76,32
grafo6873.40.graphml,40,54,18
grafo6874.42.graphml,42,62,32
grafo6875.54.graphml,54,67,15
grafo6876.41.graphml,41,50,4
grafo6877.85.graphml,85,120,90
grafo6878.43.graphml,43,48,4
grafo6879.41.graphml,41,51,12
grafo688.10.graphml,10,10,0
grafo6880.44.graphml,44,58,9
grafo6881.40.graphml,40,55,17
grafo6882.65.graphml,65,72,4
grafo6883.43.graphml,43,54,19
grafo6884.39.graphml,39,51,15
grafo6885.44.graphml,44,56,8
grafo6886.43.graphml,43,62,38
grafo6887.39.graphml,39,51,9
grafo6888.40.graphml,40,44,5
grafo6889.38.graphml,38,50,6
grafo689.10.graphml,10,10,0
grafo6890.71.graphml,71,107,99
grafo6891.39.graphml,39,51,16
grafo6892.39.graphml,39,57,26
grafo6893.51.graphml,51,68,18
grafo6894.51.graphml,51,68,18
grafo6895.37.graphml,37,54,19
grafo6896.82.graphml,82,105,40
grafo6897.35.graphml,35,47,12
grafo6898.61.graphml,61,72,20
grafo6899.40.graphml,40,47,2
grafo690.11.graphml,11,17,4
grafo6900.39.graphml,39,53,14
grafo6901.43.graphml,43,55,21
grafo6902.44.graphml,44,57,15
grafo6903.82.graphml,82,102,46
grafo6904.49.graphml,49,63,19
grafo6905.37.graphml,37,48,9
grafo6906.45.graphml,45,66,42
grafo6907.38.graphml,38,50,15
grafo6908.43.graphml,43,48,5
grafo6909.67.graphml,67,77,20
grafo691.12.graphml,12,12,0
grafo6910.41.graphml,41,55,22
grafo6911.44.graphml,44,59,24
grafo6912.37.graphml,37,46,4
grafo6913.44.graphml,44,56,12
grafo6914.59.graphml,59,86,63
grafo6915.44.graphml,44,58,20
grafo6916.42.graphml,42,52,3
grafo6917.37.graphml,37,42,5
grafo6918.36.graphml,36,40,0
grafo6919.39.graphml,39,57,20
grafo692.22.graphml,22,30,7
grafo6920.40.graphml,40,57,18
grafo6921.43.graphml,43,55,15
grafo6922.40.graphml,40,47,2
grafo6923.39.graphml,39,48,8
grafo6924.48.graphml,48,63,11
grafo6925.44.graphml,44,62,22
grafo6926.42.graphml,42,50,4
grafo6927.50.graphml,50,69,22
grafo6928.43.graphml,43,56,20
grafo6929.40.graphml,40,56,14
grafo693.16.graphml,16,19,0
grafo6930.39.graphml,39,58,32
grafo6931.38.graphml,38,51,11
grafo6932.64.graphml,64,88,44
grafo6933.47.graphml,47,61,18
grafo6934.41.graphml,41,51,9
grafo6935.45.graphml,45,64,19
grafo6936.43.graphml,43,52,9
grafo6937.34.graphml,34,41,5
grafo6938.44.graphml,44,61,23
grafo6939.38.graphml,38,51,16
grafo694.22.graphml,22,23,0
grafo6940.42.graphml,42,60,19
grafo6941.63.graphml,63,82,24
grafo6942.46.graphml,46,64,25
grafo6943.82.graphml,82,116,82
grafo6944.47.graphml,47,60,17
grafo6945.44.graphml,44,60,17
grafo6946.42.graphml,42,58,27
grafo6947.44.graphml,44,55,14
grafo6948.38.graphml,38,44,3
grafo6949.43.graphml,43,50,3
grafo695.36.graphml,36,54,18
grafo6950.49.graphml,49,64,15
grafo6951.41.graphml,41,54,11
grafo6952.39.graphml,39,41,0
grafo6953.73.graphml,73,102,62
grafo6954.75.graphml,75,91,20
grafo6955.40.graphml,40,52,15
grafo6956.39.graphml,39,58,29
grafo6957.39.graphml,39,54,20
grafo6958.76.graphml,76,107,60
grafo6959.37.graphml,37,55,25
grafo696.12.graphml,12,18,2
grafo6960.44.graphml,44,61,14
grafo6961.46.graphml,46,52,2
grafo6962.40.graphml,40,53,11
grafo6963.45.graphml,45,58,20
grafo6964.83.graphml,83,103,31
grafo6965.83.graphml,83,103,31
grafo6966.45.graphml,45,65,33
grafo6967.69.graphml,69,87,34
grafo6968.44.graphml,44,67,32
grafo6969.59.graphml,59,79,29
grafo697.15.graphml,15,25,6
grafo6970.44.graphml,44,53,11
grafo6971.81.graphml,81,108,48
grafo6972.40.graphml,40,51,4
grafo6973.41.graphml,41,58,28
grafo6974.39.graphml,39,51,14
grafo6975.39.graphml,105,137,72
grafo6976.40.graphml,40,55,16
grafo6977.74.graphml,74,101,78
grafo6978.43.graphml,43,70,73
grafo6979.47.graphml,47,64,17
grafo698.20.graphml,20,27,7
grafo6980.59.graphml,59,79,29
grafo6981.54.graphml,54,74,28
grafo6982.85.graphml,85,108,33
grafo6983.85.graphml,85,108,33
grafo6984.39.graphml,39,52,13
grafo6985.41.graphml,41,49,5
grafo6986.46.graphml,46,63,17
grafo6987.39.graphml,39,46,2
grafo6988.47.graphml,47,62,16
grafo6989.42.graphml,42,56,20
grafo699.14.graphml,14,13,0
grafo6990.46.graphml,46,56,10
grafo6991.44.graphml,44,59,27
grafo6992.45.graphml,45,60,17
grafo6993.40.graphml,40,53,12
grafo6994.46.graphml,46,64,24
grafo6995.75.graphml,75,94,36
grafo6996.38.graphml,38,51,11
grafo6997.69.graphml,69,88,31
grafo6998.44.graphml,44,59,21
grafo6999.94.graphml,94,121,48
grafo700.14.graphml,14,13,0
grafo7000.40.graphml,40,50,12
grafo7001.40.graphml,40,51,2
grafo7002.38.graphml,38,48,10
grafo7003.56.graphml,56,73,22
grafo7004.43.graphml,43,49,1
grafo7005.42.graphml,42,57,20
grafo7006.43.graphml,43,56,15
grafo7007.41.graphml,41,55,14
grafo7008.37.graphml,37,50,21
grafo7009.37.graphml,37,47,4
grafo701.14.graphml,14,20,1
grafo7010.49.graphml,49,67,22
grafo7011.64.graphml,64,80,22
grafo7012.42.graphml,42,59,23
grafo7013.44.graphml,44,54,6
grafo7014.47.graphml,47,63,27
grafo7015.45.graphml,45,53,5
grafo7016.58.graphml,58,74,20
grafo7017.45.graphml,45,66,40
grafo7018.45.graphml,45,67,49
grafo7019.62.graphml,62,90,77
grafo702.12.graphml,12,14,0
grafo7020.43.graphml,43,61,28
grafo7021.71.graphml,71,89,34
grafo7022.58.graphml,58,80,37
grafo7023.45.graphml,45,56,15
grafo7024.45.graphml,45,50,4
grafo7025.47.graphml,47,64,28
grafo7026.42.graphml,42,55,23
grafo7027.76.graphml,76,100,38
grafo7028.37.graphml,37,48,7
grafo7029.39.graphml,39,51,15
grafo703.19.graphml,19,31,9
grafo7030.46.graphml,46,61,16
grafo7031.43.graphml,43,63,31
grafo7032.41.graphml,41,53,14
grafo7033.41.graphml,41,48,4
grafo7034.39.graphml,39,48,5
grafo7035.37.graphml,37,55,29
grafo7036.55.graphml,55,72,34
grafo7037.45.graphml,45,63,16
grafo7038.84.graphml,84,113,78
grafo7039.45.graphml,45,63,21
grafo704.17.graphml,17,19,1
grafo7040.43.graphml,43,52,8
grafo7041.44.graphml,44,52,4
grafo7042.57.graphml,57,79,38
grafo7043.96.graphml,96,126,56
grafo7044.41.graphml,41,59,22
grafo7045.45.graphml,45,66,39
grafo7046.48.graphml,48,54,2
grafo7047.43.graphml,43,55,5
grafo7048.57.graphml,57,74,28
grafo7049.42.graphml,42,54,16
grafo705.16.graphml,16,23,8
grafo7050.40.graphml,40,51,16
grafo7051.42.graphml,42,53,11
grafo7052.59.graphml,59,73,20
grafo7053.55.graphml,55,73,26
grafo7054.55.graphml,55,79,35
grafo7055.55.graphml,55,79,35
grafo7056.41.graphml,41,51,11
grafo7057.50.graphml,50,74,46
grafo7058.76.graphml,76,96,55
grafo7059.46.graphml,46,53,3
grafo706.18.graphml,18,25,2
grafo7060.42.graphml,42,63,36
grafo7061.53.graphml,53,74,27
grafo7062.53.graphml,53,74,27
grafo7063.44.graphml,44,52,9
grafo7064.44.graphml,44,59,11
grafo7065.37.graphml,37,46,7
grafo7066.53.graphml,53,77,26
grafo7067.44.graphml,44,55,12
grafo7068.49.graphml,49,69,38
grafo7069.83.graphml,83,106,46
grafo707.15.graphml,15,16,0
grafo7070.59.graphml,59,82,33
grafo7071.39.graphml,39,56,12
grafo7072.43.graphml,43,53,10
grafo7073.43.graphml,43,51,5
grafo7074.41.graphml,41,50,6
grafo7075.45.graphml,45,63,28
grafo7076.44.graphml,44,54,10
grafo7077.53.graphml,53,73,45
grafo7078.38.graphml,38,47,10
grafo7079.41.graphml,41,58,23
grafo708.22.graphml,22,30,4
grafo7080.41.graphml,41,62,33
grafo7081.38.graphml,38,59,30
grafo7082.53.graphml,53,65,15
grafo7083.91.graphml,91,112,50
grafo7084.47.graphml,47,65,21
grafo7085.39.graphml,39,57,14
grafo7086.47.graphml,47,58,15
grafo7087.37.graphml,37,44,3
grafo7088.43.graphml,43,57,21
grafo7089.59.graphml,59,82,40
grafo709.17.graphml,17,21,1
grafo7090.54.graphml,54,72,29
grafo7091.44.graphml,44,56,10
grafo7092.37.graphml,37,47,5
grafo7093.36.graphml,36,49,12
grafo7094.44.graphml,44,61,20
grafo7095.53.graphml,53,68,14
grafo7096.45.graphml,45,61,17
grafo7097.42.graphml,42,56,12
grafo7098.41.graphml,41,59,43
grafo7099.45.graphml,45,56,10
grafo710.15.graphml,15,21,4
grafo7100.86.graphml,86,120,117
grafo7101.86.graphml,86,120,117
grafo7102.49.graphml,49,65,13
grafo7103.39.graphml,39,53,21
grafo7104.41.graphml,41,56,13
grafo7105.48.graphml,48,58,7
grafo7106.44.graphml,44,61,26
grafo7107.42.graphml,42,54,8
grafo7108.86.graphml,86,106,34
grafo7109.87.graphml,87,112,55
grafo711.13.graphml,13,15,0
grafo7110.40.graphml,40,52,17
grafo7111.40.graphml,40,51,8
grafo7112.47.graphml,47,61,8
grafo7113.57.graphml,57,81,33
grafo7114.40.graphml,40,49,10
grafo7115.52.graphml,52,64,12
grafo7116.43.graphml,43,53,7
grafo7117.42.graphml,42,55,15
grafo7118.45.graphml,45,65,32
grafo7119.42.graphml,42,46,2
grafo712.21.graphml,21,27,5
grafo7120.84.graphml,84,111,77
grafo7121.40.graphml,40,50,13
grafo7122.54.graphml,54,76,53
grafo7123.45.graphml,45,63,24
grafo7124.41.graphml,41,59,15
grafo7125.42.graphml,42,52,5
grafo7126.88.graphml,88,118,68
grafo7127.54.graphml,54,78,49
grafo7128.48.graphml,48,60,12
grafo7129.41.graphml,41,55,13
grafo713.12.graphml,12,13,0
grafo7130.90.graphml,90,125,105
grafo7131.43.graphml,43,56,19
grafo7132.87.graphml,87,112,56
grafo7133.35.graphml,35,38,1
grafo7134.39.graphml,39,50,13
grafo7135.48.graphml,48,68,39
grafo7136.55.graphml,55,73,19
grafo7137.41.graphml,41,59,36
grafo7138.42.graphml,42,53,11
grafo7139.43.graphml,43,57,24
grafo714.13.graphml,13,15,1
grafo7140.41.graphml,41,53,11
grafo7141.42.graphml,42,53,10
grafo7142.47.graphml,47,56,3
grafo7143.43.graphml,43,54,13
grafo7144.42.graphml,42,53,5
grafo7145.56.graphml,56,70,16
grafo7146.42.graphml,42,54,10
grafo7147.47.graphml,47,62,22
grafo7148.39.graphml,39,50,7
grafo7149.74.graphml,74,93,23
grafo715.30.graphml,30,32,0
grafo7150.41.graphml,41,52,10
grafo7151.85.graphml,85,120,99
grafo7152.57.graphml,57,78,35
grafo7153.85.graphml,85,120,99
grafo7154.60.graphml,60,70,9
grafo7155.60.graphml,60,70,9
grafo7156.67.graphml,67,86,31
grafo7157.43.graphml,43,53,6
grafo7158.39.graphml,39,54,24
grafo7159.54.graphml,54,66,14
grafo716.13.graphml,13,13,0
grafo7160.54.graphml,54,66,14
grafo7161.37.graphml,37,42,4
grafo7162.44.graphml,44,59,12
grafo7163.44.graphml,44,56,9
grafo7164.56.graphml,56,68,13
grafo7165.40.graphml,40,55,23
grafo7166.52.graphml,52,69,21
grafo7167.87.graphml,87,126,120
grafo7168.39.graphml,39,56,28
grafo7169.44.graphml,44,56,17
grafo717.10.graphml,10,10,0
grafo7170.43.graphml,43,58,26
grafo7171.44.graphml,44,70,40
grafo7172.40.graphml,40,54,17
grafo7173.78.graphml,78,95,35
grafo7174.74.graphml,74,96,38
grafo7175.46.graphml,46,67,40
grafo7176.49.graphml,49,59,9
grafo7177.69.graphml,69,88,37
grafo7178.37.graphml,37,53,14
grafo7179.56.graphml,56,81,43
grafo718.10.graphml,10,10,0
grafo7180.40.graphml,40,52,8
grafo7181.52.graphml,52,81,65
grafo7182.39.graphml,39,55,17
grafo7183.53.graphml,53,80,41
grafo7184.39.graphml,39,54,18
grafo7185.55.graphml,55,60,3
grafo7186.52.graphml,52,68,24
grafo7187.38.graphml,38,52,15
grafo7188.44.graphml,44,62,17
grafo7189.52.graphml,52,71,17
grafo719.14.graphml,14,13,0
grafo7190.52.graphml,52,71,17
grafo7191.41.graphml,41,54,15
grafo7192.45.graphml,45,59,22
grafo7193.43.graphml,43,64,32
grafo7194.53.graphml,53,69,24
grafo7195.42.graphml,42,51,16
grafo7196.45.graphml,45,65,22
grafo7197.52.graphml,52,68,24
grafo7198.37.graphml,37,50,16
grafo7199.56.graphml,56,79,22
grafo720.14.graphml,14,16,0
grafo7200.42.graphml,42,58,21
grafo7201.47.graphml,47,62,14
grafo7202.42.graphml,42,58,19
grafo7203.57.graphml,57,85,59
grafo7204.41.graphml,41,54,17
grafo7205.39.graphml,39,49,3
grafo7206.43.graphml,43,50,7
grafo7207.55.graphml,55,77,39
grafo7208.43.graphml,43,48,4
grafo7209.40.graphml,40,56,19
grafo721.17.graphml,17,20,1
grafo7210.43.graphml,43,67,32
grafo7211.37.graphml,37,47,10
grafo7212.42.graphml,42,53,13
grafo7213.73.graphml,73,101,65
grafo7214.43.graphml,43,55,20
grafo7215.44.graphml,44,54,6
grafo7216.47.graphml,47,77,67
grafo7217.44.graphml,44,53,10
grafo7218.46.graphml,46,54,5
grafo7219.45.graphml,45,59,10
grafo722.15.graphml,15,17,0
grafo7220.42.graphml,42,57,27
grafo7221.99.graphml,99,141,107
grafo7222.40.graphml,40,54,13
grafo7223.40.graphml,105,134,61
grafo7224.41.graphml,41,58,11
grafo7225.37.graphml,37,49,16
grafo7226.38.graphml,38,53,14
grafo7227.38.graphml,38,54,14
grafo7228.41.graphml,41,67,38
grafo7229.43.graphml,43,49,4
grafo723.17.graphml,17,20,0
grafo7230.61.graphml,61,95,96
grafo7231.51.graphml,51,62,5
grafo7232.38.graphml,38,53,12
grafo7233.37.graphml,37,49,7
grafo7234.46.graphml,46,63,22
grafo7235.38.graphml,38,45,6
grafo7236.47.graphml,47,70,41
grafo7237.44.graphml,44,56,12
grafo7238.65.graphml,65,82,27
grafo7239.60.graphml,60,87,66
grafo724.18.graphml,18,21,0
grafo7240.60.graphml,60,87,66
grafo7241.45.graphml,45,62,17
grafo7242.37.graphml,37,53,24
grafo7243.37.graphml,37,46,7
grafo7244.41.graphml,41,53,12
grafo7245.49.graphml,49,65,14
grafo7246.42.graphml,42,53,7
grafo7247.39.graphml,39,47,9
grafo7248.41.graphml,41,55,10
grafo7249.42.graphml,42,56,17
grafo725.15.graphml,15,15,0
grafo7250.47.graphml,47,67,28
grafo7251.40.graphml,40,43,1
grafo7252.40.graphml,40,64,31
grafo7253.39.graphml,39,51,11
grafo7254.44.graphml,44,72,59
grafo7255.49.graphml,49,58,9
grafo7256.69.graphml,69,95,40
grafo7257.37.graphml,37,48,8
grafo7258.46.graphml,46,67,38
grafo7259.44.graphml,44,61,23
grafo726.14.graphml,14,15,0
grafo7260.45.graphml,45,61,17
grafo7261.42.graphml,42,62,41
grafo7262.57.graphml,57,81,51
grafo7263.99.graphml,99,136,107
grafo7264.39.graphml,39,51,11
grafo7265.44.graphml,44,57,21
grafo7266.70.graphml,70,84,12
grafo7267.39.graphml,39,49,4
grafo7268.38.graphml,38,46,4
grafo7269.40.graphml,40,49,7
grafo727.13.graphml,13,19,3
grafo7270.54.graphml,54,69,19
grafo7271.41.graphml,41,54,19
grafo7272.48.graphml,48,57,5
grafo7273.69.graphml,69,93,54
grafo7274.38.graphml,38,54,21
grafo7275.41.graphml,41,59,22
grafo7276.49.graphml,49,64,13
grafo7277.46.graphml,46,61,19
grafo7278.42.graphml,42,58,18
grafo7279.40.graphml,40,53,17
grafo728.28.graphml,28,33,0
grafo7280.52.graphml,52,71,23
grafo7281.46.graphml,46,54,13
grafo7282.36.graphml,36,47,8
grafo7283.39.graphml,39,50,16
grafo7284.69.graphml,69,87,21
grafo7285.40.graphml,40,56,20
grafo7286.43.graphml,43,56,16
grafo7287.43.graphml,43,62,29
grafo7288.45.graphml,45,60,14
grafo7289.57.graphml,57,72,19
grafo729.15.graphml,15,15,0
grafo7290.38.graphml,38,47,6
grafo7291.39.graphml,39,59,38
grafo7292.50.graphml,50,62,16
grafo7293.68.graphml,68,79,18
grafo7294.57.graphml,57,73,19
grafo7295.43.graphml,43,67,34
grafo7296.42.graphml,42,56,15
grafo7297.39.graphml,39,61,46
grafo7298.41.graphml,41,54,23
grafo7299.41.graphml,41,58,19
grafo730.12.graphml,12,13,1
grafo7300.41.graphml,41,53,21
grafo7301.40.graphml,40,50,7
grafo7302.41.graphml,41,57,18
grafo7303.46.graphml,46,57,22
grafo7304.45.graphml,45,53,6
grafo7305.38.graphml,38,53,17
grafo7306.36.graphml,36,48,14
grafo7307.37.graphml,37,47,6
grafo7308.40.graphml,40,65,36
grafo7309.41.graphml,41,60,21
grafo731.14.graphml,14,15,0
grafo7310.47.graphml,47,61,14
grafo7311.41.graphml,41,45,1
grafo7312.41.graphml,15,14,0
grafo7313.43.graphml,43,52,12
grafo7314.43.graphml,43,53,8
grafo7315.50.graphml,50,64,10
grafo7316.39.graphml,39,50,5
grafo7317.67.graphml,67,92,65
grafo7318.55.graphml,55,70,20
grafo7319.76.graphml,76,102,46
grafo732.35.graphml,35,44,13
grafo7320.38.graphml,38,58,13
grafo7321.39.graphml,39,48,5
grafo7322.58.graphml,58,79,47
grafo7323.45.graphml,45,60,20
grafo7324.61.graphml,61,78,30
grafo7325.43.graphml,43,50,5
grafo7326.41.graphml,41,50,6
grafo7327.39.graphml,39,51,10
grafo7328.59.graphml,59,71,13
grafo7329.59.graphml,59,71,13
grafo733.43.graphml,43,54,8
grafo7330.40.graphml,40,50,5
grafo7331.41.graphml,41,50,4
grafo7332.49.graphml,49,88,93
grafo7333.45.graphml,45,73,48
grafo7334.43.graphml,43,63,25
grafo7335.53.graphml,53,69,16
grafo7336.53.graphml,53,69,16
grafo7337.45.graphml,45,62,25
grafo7338.41.graphml,41,50,11
grafo7339.46.graphml,46,52,7
grafo734.14.graphml,14,18,2
grafo7340.46.graphml,46,60,20
grafo7341.60.graphml,60,78,21
grafo7342.44.graphml,44,55,9
grafo7343.44.graphml,44,53,6
grafo7344.39.graphml,39,51,11
grafo7345.38.graphml,38,49,5
grafo7346.58.graphml,58,78,33
grafo7347.40.graphml,40,56,20
grafo7348.60.graphml,60,83,42
grafo7349.43.graphml,43,51,11
grafo735.15.graphml,15,14,0
grafo7350.45.graphml,45,62,28
grafo7351.47.graphml,47,59,12
grafo7352.42.graphml,42,51,6
grafo7353.49.graphml,49,67,19
grafo7354.93.graphml,93,130,128
grafo7355.45.graphml,45,53,8
grafo7356.49.graphml,49,71,29
grafo7357.37.graphml,37,56,25
grafo7358.60.graphml,60,78,35
grafo7359.38.graphml,38,49,7
grafo736.13.graphml,13,14,0
grafo7360.44.graphml,44,58,18
grafo7361.76.graphml,76,92,17
grafo7362.38.graphml,38,44,5
grafo7363.39.graphml,39,43,4
grafo7364.36.graphml,36,43,4
grafo7365.45.graphml,45,51,6
grafo7366.35.graphml,35,43,2
grafo7367.44.graphml,44,54,12
grafo7368.42.graphml,42,51,12
grafo7369.48.graphml,48,62,14
grafo737.14.graphml,14,14,0
grafo7370.49.graphml,49,64,15
grafo7371.61.graphml,61,88,54
grafo7372.41.graphml,41,56,17
grafo7373.41.graphml,41,58,24
grafo7374.39.graphml,39,52,14
grafo7375.46.graphml,46,60,17
grafo7376.45.graphml,45,65,40
grafo7377.43.graphml,43,58,18
grafo7378.88.graphml,88,121,64
grafo7379.43.graphml,43,58,16
grafo738.12.graphml,12,15,2
grafo7380.36.graphml,36,47,12
grafo7381.44.graphml,44,65,25
grafo7382.48.graphml,48,70,37
grafo7383.38.graphml,38,44,5
grafo7384.45.graphml,45,56,8
grafo7385.37.graphml,37,42,2
grafo7386.46.graphml,46,66,60
grafo7387.39.graphml,39,48,5
grafo7388.50.graphml,50,66,11
grafo7389.42.graphml,42,62,36
grafo739.15.graphml,15,18,0
grafo7390.39.graphml,39,59,22
grafo7391.45.graphml,45,61,24
grafo7392.40.graphml,40,53,11
grafo7393.42.graphml,42,50,12
grafo7394.47.graphml,47,57,14
grafo7395.40.graphml,40,55,23
grafo7396.42.graphml,42,48,3
grafo7397.40.graphml,40,52,16
grafo7398.44.graphml,44,58,14
grafo7399.46.graphml,46,63,28
grafo740.11.graphml,11,12,1
grafo7400.57.graphml,57,70,16
grafo7401.40.graphml,40,52,12
grafo7402.57.graphml,57,70,16
grafo7403.43.graphml,43,57,16
grafo7404.43.graphml,43,55,9
grafo7405.46.graphml,46,64,25
grafo7406.41.graphml,41,48,5
grafo7407.54.graphml,54,66,8
grafo7408.38.graphml,38,49,12
grafo7409.40.graphml,40,48,11
grafo741.14.graphml,14,14,0
grafo7410.37.graphml,37,51,10
grafo7411.89.graphml,89,120,64
grafo7412.43.graphml,43,52,11
grafo7413.44.graphml,44,67,32
grafo7414.45.graphml,45,66,34
grafo7415.39.graphml,39,53,16
grafo7416.36.graphml,36,47,15
grafo7417.39.graphml,104,137,98
grafo7418.99.graphml,99,132,79
grafo7419.44.graphml,44,58,28
